dataset,protocol,heldout_group,model,decision_policy,train_normal_count,val_normal_count,test_normal_count,test_fault_count,p50,p90,p95,p99,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,normal_state_rate,warning_state_rate,fault_state_rate,tn,fp,fn,tp
Paderborn,paderborn-file-wise,fold1,iforest,fuzzy_fault_only_hi75,4650,1163,61,1348,0.44247948064374504,0.5108311959729511,0.5457623643607984,0.6137002292955185,0.9803412462908012,0.9985166805252178,1.0,0.3405044510385757,0.5080243497509684,0.0,0.6594955489614244,0.27608232789212206,0.0029827262449801115,0.49888889302246514,0.39815471965933286,0.27608232789212206,0.3257629524485451,61,0,889,459
Paderborn,paderborn-file-wise,fold2,iforest,hard_val_p95,4650,1163,61,1349,0.43933897412523626,0.5125155971531101,0.5500915433438254,0.628625333717422,0.9309263692595607,0.9950347064959532,1.0,0.3306152705707932,0.4969359331476323,0.0,0.6693847294292068,0.19929078014184398,0.013381109806896168,0.35981600308327827,0.5801418439716312,0.19929078014184398,0.22056737588652484,61,0,903,446
Paderborn,paderborn-file-wise,fold2,iforest,fuzzy_warning_as_alarm_hi50,4650,1163,61,1349,0.43933897412523626,0.5125155971531101,0.5500915433438254,0.628625333717422,0.9309263692595607,0.9950347064959532,1.0,0.3306152705707932,0.4969359331476323,0.0,0.6693847294292068,0.19929078014184398,0.013381109806896168,0.35981600308327827,0.5801418439716312,0.19929078014184398,0.22056737588652484,61,0,903,446
Paderborn,paderborn-file-wise,fold2,iforest,fuzzy_fault_only_hi75,4650,1163,61,1349,0.43933897412523626,0.5125155971531101,0.5500915433438254,0.628625333717422,0.9309263692595607,0.9950347064959532,1.0,0.23054114158636027,0.3746987951807229,0.0,0.7694588584136397,0.19929078014184398,0.013381109806896168,0.35981600308327827,0.5801418439716312,0.19929078014184398,0.22056737588652484,61,0,1038,311
Paderborn,paderborn-file-wise,fold3,iforest,hard_val_p95,4650,1163,61,1282,0.44183414290226736,0.5102053080394603,0.5446572169996393,0.6115788814443075,0.9563630086187054,0.9962087527413624,1.0,0.3673946957878315,0.5373645179691957,0.0,0.6326053042121685,0.15562174236783322,0.000852366509307997,0.38107182825885855,0.5867460908413998,0.15562174236783322,0.25763216679076695,61,0,811,471
Paderborn,paderborn-file-wise,fold3,iforest,fuzzy_warning_as_alarm_hi50,4650,1163,61,1282,0.44183414290226736,0.5102053080394603,0.5446572169996393,0.6115788814443075,0.9563630086187054,0.9962087527413624,1.0,0.3673946957878315,0.5373645179691957,0.0,0.6326053042121685,0.15562174236783322,0.000852366509307997,0.38107182825885855,0.5867460908413998,0.15562174236783322,0.25763216679076695,61,0,811,471
Paderborn,paderborn-file-wise,fold3,iforest,fuzzy_fault_only_hi75,4650,1163,61,1282,0.44183414290226736,0.5102053080394603,0.5446572169996393,0.6115788814443075,0.9563630086187054,0.9962087527413624,1.0,0.2698907956318253,0.4250614250614251,0.0,0.7301092043681747,0.15562174236783322,0.000852366509307997,0.38107182825885855,0.5867460908413998,0.15562174236783322,0.25763216679076695,61,0,936,346
Paderborn,paderborn-file-wise,fold4,iforest,hard_val_p95,4650,1163,61,1282,0.4414265574490627,0.5071231740576393,0.5396950514416752,0.6193747592741373,0.14748983401959026,0.8968771545907626,0.8819875776397516,0.33229329173166927,0.4827195467422096,0.9344262295081968,0.6677067082683308,0.1734921816827997,0.8177410433017633,0.35149289525323496,0.5785554728220402,0.1734921816827997,0.2479523454951601,4,57,856,426
Paderborn,paderborn-file-wise,fold4,iforest,fuzzy_warning_as_alarm_hi50,4650,1163,61,1282,0.4414265574490627,0.5071231740576393,0.5396950514416752,0.6193747592741373,0.14748983401959026,0.8968771545907626,0.8819875776397516,0.33229329173166927,0.4827195467422096,0.9344262295081968,0.6677067082683308,0.1734921816827997,0.8177410433017633,0.35149289525323496,0.5785554728220402,0.1734921816827997,0.2479523454951601,4,57,856,426
Paderborn,paderborn-file-wise,fold4,iforest,fuzzy_fault_only_hi75,4650,1163,61,1282,0.4414265574490627,0.5071231740576393,0.5396950514416752,0.6193747592741373,0.14748983401959026,0.8968771545907626,0.8798798798798799,0.22854914196567863,0.3628482972136223,0.6557377049180327,0.7714508580343213,0.1734921816827997,0.8177410433017633,0.35149289525323496,0.5785554728220402,0.1734921816827997,0.2479523454951601,21,40,989,293
Paderborn,paderborn-file-wise,fold5,iforest,hard_val_p95,4650,1163,61,1286,0.4408684607761057,0.5122774170433018,0.5486542117482066,0.6385369632197275,0.5469112510516789,0.969754221804783,0.9771689497716894,0.3328149300155521,0.4965197215777262,0.16393442622950818,0.6671850699844479,0.18411284335560504,0.24778400637331577,0.35323170658419567,0.5946547884187082,0.18411284335560504,0.2212323682256867,51,10,858,428
Paderborn,paderborn-file-wise,fold5,iforest,fuzzy_warning_as_alarm_hi50,4650,1163,61,1286,0.4408684607761057,0.5122774170433018,0.5486542117482066,0.6385369632197275,0.5469112510516789,0.969754221804783,0.9771689497716894,0.3328149300155521,0.4965197215777262,0.16393442622950818,0.6671850699844479,0.18411284335560504,0.24778400637331577,0.35323170658419567,0.5946547884187082,0.18411284335560504,0.2212323682256867,51,10,858,428
Paderborn,paderborn-file-wise,fold5,iforest,fuzzy_fault_only_hi75,4650,1163,61,1286,0.4408684607761057,0.5122774170433018,0.5486542117482066,0.6385369632197275,0.5469112510516789,0.969754221804783,1.0,0.2317262830482115,0.37626262626262624,0.0,0.7682737169517885,0.18411284335560504,0.24778400637331577,0.35323170658419567,0.5946547884187082,0.18411284335560504,0.2212323682256867,61,0,988,298
Paderborn,paderborn-file-wise,fold6,iforest,hard_val_p95,4650,1163,61,1283,0.4418256523696617,0.5132843735974231,0.5581982810004071,0.6444385270303287,0.6947983082682749,0.9740028326548882,0.9815950920245399,0.37412314886983633,0.5417607223476298,0.14754098360655737,0.6258768511301637,0.30431547619047616,0.176986913061878,0.3562330238321825,0.5699404761904762,0.30431547619047616,0.12574404761904762,52,9,803,480
Paderborn,paderborn-file-wise,fold6,iforest,fuzzy_warning_as_alarm_hi50,4650,1163,61,1283,0.4418256523696617,0.5132843735974231,0.5581982810004071,0.6444385270303287,0.6947983082682749,0.9740028326548882,0.9815950920245399,0.37412314886983633,0.5417607223476298,0.14754098360655737,0.6258768511301637,0.30431547619047616,0.176986913061878,0.3562330238321825,0.5699404761904762,0.30431547619047616,0.12574404761904762,52,9,803,480
Paderborn,paderborn-file-wise,fold6,iforest,fuzzy_fault_only_hi75,4650,1163,61,1283,0.4418256523696617,0.5132843735974231,0.5581982810004071,0.6444385270303287,0.6947983082682749,0.9740028326548882,0.9822485207100592,0.1293842556508184,0.22865013774104684,0.04918032786885246,0.8706157443491817,0.30431547619047616,0.176986913061878,0.3562330238321825,0.5699404761904762,0.30431547619047616,0.12574404761904762,58,3,1117,166
