clients_by,training_mode,calibration_scope,model,decision_policy,roc_auc,pr_auc,f1,precision,recall,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
condition,fedavg-personalized,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6725158063390015,0.979590933474126,0.5418982194514277,0.9929044896807859,0.3863967775865366,0.053769023939634834,0.6136032224134634,0.03469659056204144,0.12968265725370653,0.43121058355252706,0.3015279262988206
condition,fedavg-personalized,client_specific,cnn-ae,hard_val_p95,0.6725158063390015,0.979590933474126,0.5418982194514277,0.9929044896807859,0.3863967775865366,0.053769023939634834,0.6136032224134634,0.03469659056204144,0.12968265725370653,0.43121058355252706,0.3015279262988206
condition,fedbn,adaptive,cnn-ae,fuzzy_fault_only_hi75,0.6857627927528743,0.9796977825544155,0.4801851550223832,0.9965594639893779,0.3211919104991394,0.03199030604460801,0.6788080895008606,0.05052194233455939,0.13070775671330312,0.3998478864495533,0.26914012973625023
condition,fedbn,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6857627927528743,0.9796977825544155,0.501987782112825,0.9936376078949446,0.3408168387837063,0.06363960648495597,0.6591831612162937,0.05052194233455939,0.13070775671330312,0.3998478864495533,0.26914012973625023
condition,fedbn,adaptive,cnn-ae,hard_val_p95,0.6857627927528743,0.9796977825544155,0.501987782112825,0.9936376078949446,0.3408168387837063,0.06363960648495597,0.6591831612162937,0.05052194233455939,0.13070775671330312,0.3998478864495533,0.26914012973625023
condition,fedbn,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.6778181143369438,0.9794993839616153,0.5316476073303679,0.9961780132038381,0.37530060719066743,0.027472122311601305,0.6246993928093325,0.0388960811824827,0.130556170785767,0.4393266172517209,0.30877044646595386
condition,fedbn,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6778181143369438,0.9794993839616153,0.5490943909598094,0.9930993575318662,0.3933675176898069,0.054662505937501354,0.6066324823101932,0.0388960811824827,0.130556170785767,0.4393266172517209,0.30877044646595386
condition,fedbn,client_specific,cnn-ae,hard_val_p95,0.6778181143369438,0.9794993839616153,0.5490943909598094,0.9930993575318662,0.3933675176898069,0.054662505937501354,0.6066324823101932,0.0388960811824827,0.130556170785767,0.4393266172517209,0.30877044646595386
condition,fedbn,pooled,cnn-ae,fuzzy_fault_only_hi75,0.6972459375243496,0.9802767378050509,0.4520599831744823,0.9948547164954383,0.29731664754255116,0.056500676056720815,0.7026833524574488,0.06119588068083335,0.15066764558151835,0.39283988412467724,0.24217223854315886
condition,fedbn,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6972459375243496,0.9802767378050509,0.4820983224152725,0.9914784195388623,0.32507410594759995,0.08870285438621524,0.6749258940524001,0.06119588068083335,0.15066764558151835,0.39283988412467724,0.24217223854315886
