protocol,heldout_group,model,train_normal_count,val_normal_count,test_normal_count,test_fault_count,threshold_strategy,threshold,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,tn,fp,fn,tp,best_epoch,best_val_loss,train_seconds,inference_ms_per_window_cpu,model_size_mb,param_count
load-wise,0,lstm-ae,2268,567,475,205,train_p95,0.9133699536323547,0.9949268292682927,0.9547349316002058,0.3014705882352941,1.0,0.4632768361581921,1.0,0.0,0,475,0,205,99,854.6961534288195,13.433293200097978,0.7523300126194954,0.20862197875976562,54689
load-wise,0,lstm-ae,2268,567,475,205,train_p99,0.932293176651001,0.9949268292682927,0.9547349316002058,0.3023598820058997,1.0,0.464326160815402,0.9957894736842106,0.0,2,473,0,205,99,854.6961534288195,13.433293200097978,0.7523300126194954,0.20862197875976562,54689
load-wise,0,lstm-ae,2268,567,475,205,val_p95,0.9021176695823669,0.9949268292682927,0.9547349316002058,0.3014705882352941,1.0,0.4632768361581921,1.0,0.0,0,475,0,205,99,854.6961534288195,13.433293200097978,0.7523300126194954,0.20862197875976562,54689
load-wise,0,lstm-ae,2268,567,475,205,val_p99,0.9210910797119141,0.9949268292682927,0.9547349316002058,0.3014705882352941,1.0,0.4632768361581921,1.0,0.0,0,475,0,205,99,854.6961534288195,13.433293200097978,0.7523300126194954,0.20862197875976562,54689
load-wise,0,lstm-ae,2268,567,475,205,train_mad5,1.1021302941441535,0.9949268292682927,0.9547349316002058,0.0,0.0,0.0,0.0,1.0,475,0,205,0,99,854.6961534288195,13.433293200097978,0.7523300126194954,0.20862197875976562,54689
load-wise,0,iforest,2268,567,475,205,train_p95,0.5428114107587512,0.9735455712451861,0.9537710903917278,0.7818930041152263,0.926829268292683,0.8482142857142857,0.11157894736842106,0.07317073170731707,422,53,15,190,0,0.0,0.0,0.0,0.0,300
load-wise,0,iforest,2268,567,475,205,train_p99,0.628572247711671,0.9735455712451861,0.9537710903917278,0.9814814814814815,0.775609756097561,0.8664850136239782,0.00631578947368421,0.22439024390243903,472,3,46,159,0,0.0,0.0,0.0,0.0,300
load-wise,0,iforest,2268,567,475,205,val_p95,0.5339920819829338,0.9735455712451861,0.9537710903917278,0.74609375,0.9317073170731708,0.8286334056399133,0.1368421052631579,0.06829268292682927,410,65,14,191,0,0.0,0.0,0.0,0.0,300
load-wise,0,iforest,2268,567,475,205,val_p99,0.6118838629472975,0.9735455712451861,0.9537710903917278,0.9526627218934911,0.7853658536585366,0.8609625668449198,0.016842105263157894,0.2146341463414634,467,8,44,161,0,0.0,0.0,0.0,0.0,300
load-wise,0,iforest,2268,567,475,205,train_mad5,0.6282979855291696,0.9735455712451861,0.9537710903917278,0.9814814814814815,0.775609756097561,0.8664850136239782,0.00631578947368421,0.22439024390243903,472,3,46,159,0,0.0,0.0,0.0,0.0,300
load-wise,1,vae,1893,473,944,216,train_p95,0.3850226402282715,1.0,1.0,0.8275862068965517,1.0,0.9056603773584906,0.04766949152542373,0.0,899,45,0,216,12,403.60264587402344,6.611863899976015,1.686135004274547,16.388729095458984,4295489
load-wise,1,vae,1893,473,944,216,train_p99,0.40966796875,1.0,1.0,0.9391304347826087,1.0,0.968609865470852,0.014830508474576272,0.0,930,14,0,216,12,403.60264587402344,6.611863899976015,1.686135004274547,16.388729095458984,4295489
load-wise,1,vae,1893,473,944,216,val_p95,0.4620332419872284,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,12,403.60264587402344,6.611863899976015,1.686135004274547,16.388729095458984,4295489
load-wise,1,vae,1893,473,944,216,val_p99,0.48186734318733215,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,12,403.60264587402344,6.611863899976015,1.686135004274547,16.388729095458984,4295489
load-wise,1,vae,1893,473,944,216,train_mad5,0.5258496152758598,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,12,403.60264587402344,6.611863899976015,1.686135004274547,16.388729095458984,4295489
load-wise,1,cnn-ae,1893,473,944,216,train_p95,0.3799962103366852,1.0,1.0,0.7941176470588235,1.0,0.8852459016393442,0.059322033898305086,0.0,888,56,0,216,12,398.1791076660156,7.3835873999632895,1.6018600203096867,16.357357025146484,4287265
load-wise,1,cnn-ae,1893,473,944,216,train_p99,0.4023037850856781,1.0,1.0,0.9191489361702128,1.0,0.9578713968957872,0.020127118644067795,0.0,925,19,0,216,12,398.1791076660156,7.3835873999632895,1.6018600203096867,16.357357025146484,4287265
load-wise,1,cnn-ae,1893,473,944,216,val_p95,0.4587942361831665,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,12,398.1791076660156,7.3835873999632895,1.6018600203096867,16.357357025146484,4287265
load-wise,1,cnn-ae,1893,473,944,216,val_p99,0.47942936420440674,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,12,398.1791076660156,7.3835873999632895,1.6018600203096867,16.357357025146484,4287265
load-wise,1,cnn-ae,1893,473,944,216,train_mad5,0.5306892046332359,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,12,398.1791076660156,7.3835873999632895,1.6018600203096867,16.357357025146484,4287265
load-wise,1,lstm-ae,1893,473,944,216,train_p95,0.9816187024116516,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,98,890.6664581298828,12.677384099923074,0.8559850044548512,0.20862197875976562,54689
load-wise,1,lstm-ae,1893,473,944,216,train_p99,0.9929483532905579,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,98,890.6664581298828,12.677384099923074,0.8559850044548512,0.20862197875976562,54689
load-wise,1,lstm-ae,1893,473,944,216,val_p95,0.9849410057067871,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,98,890.6664581298828,12.677384099923074,0.8559850044548512,0.20862197875976562,54689
load-wise,1,lstm-ae,1893,473,944,216,val_p99,0.9946516156196594,1.0,1.0,1.0,1.0,1.0,0.0,0.0,944,0,0,216,98,890.6664581298828,12.677384099923074,0.8559850044548512,0.20862197875976562,54689
